price,load
24.67,5857
15.13,5401
12.65,5126
10.11,5021
10.33,4950
10.05,4906
11.05,4981
17.06,5582
21.68,6245
22.66,6733
24.8,7039
26,7179
27.65,7259
29.98,7366
31.29,7437
32.37,7489
33.6,7528
33.7,7525
31.84,7420
27.51,7107
25.68,6834
24.03,6640
25.02,6529
20.21,6232
18.01,5801
17.58,5379
14.7,5133
12.33,5061
11.2,5007
11.32,4960
13.1,4986
18.48,5583
17.64,6279
20,6872
26,7352
27.53,7638
31.07,7828
33.27,8013
37.7,8151
39.1,8221
39.93,8287
40,8305
39.91,8169
32.01,7802
28.04,7418
25.23,7139
27,7050
21.09,6761
17.58,6336
19.39,5960
17.11,5660
14.29,5393
11.67,5207
10.83,5083
9.43,4913
10.27,5022
13.2,5292
16.5,5641
20.05,5929
21.42,6139
22.05,6252
24.42,6321
24.52,6302
25.95,6274
25,6258
28.62,6221
29.01,6145
27.42,6084
26.99,5984
26.23,5962
25.84,6010
24.95,5880
18.41,5649
18.19,5424
15.76,5323
13.67,5311
11.44,5284
11.25,5244
9.84,5123
10.02,5302
14.08,5540
16.83,5831
21.14,6169
22.3,6474
24.25,6727
27.64,6927
30.14,7033
31.09,7104
32.48,7181
32.73,7227
33.65,7217
32.92,7138
32.27,7044
32.72,7040
33.49,7118
30.04,6918
25.42,6548
21.54,6199
17.24,6000
16.18,5917
15,5858
15.67,5827
17.17,5895
20.93,6481
26.24,7176
30.46,7773
32.38,8203
38.79,8509
40.63,8743
44.87,8951
48.16,9087
54.21,9171
66,9250
66.43,9256
56.12,9135
43.54,8754
41.01,8452
40.51,8255
37.9,8133
32.53,7795
27.25,7288
22,7006
19.3,6407
16.4,6241
14.59,6141
15.67,6114
16.46,6241
23,6758
30.44,7541
35.36,8249
40.06,8800
44.15,9199
47.68,9531
54.74,9814
68,10035
76.88,10154
88.8,10246
93,10245
79.1,10072
54.48,9728
50.29,9329
48.75,9020
42.65,8873
35.74,8485
28.16,7915
21.46,7476
20,6711
16.39,6286
14.88,6030
14.76,5974
15.08,6165
17.4,6471
19.57,7088
25.73,7622
30.76,7995
32.18,8294
35.86,8535
39,8726
43.04,8854
44.17,8932
47.91,9016
49.84,9039
44,8955
38.24,8602
34.54,8314
33.43,8182
31.62,8105
25.11,7851
21.06,7377
18.66,6637
15.48,6194
14.4,5838
11.31,5621
11.79,5557
13.59,5749
19.75,6089
21.27,6744
24.56,7328
29.55,7716
31.51,8006
32.34,8243
34.52,8378
36.57,8480
38.16,8526
41.4,8585
44.14,8610
40.19,8504
35.17,8168
31.84,7869
32.55,7667
29.95,7601
24.36,7310
21.35,6845
20,6453
16.78,6019
14.3,5706
11.73,5521
12.49,5467
13.6,5692
19.23,6030
18.85,6623
22.86,7098
25.9,7398
27.1,7584
30.46,7726
32.82,7783
32.26,7781
34.71,7774
34.49,7793
36.47,7806
34.12,7752
29.66,7429
27.3,7154
26.56,6979
25.07,6916
22.65,6670
17.3,6289
17.23,6027
14.77,5642
12.76,5340
11.5,5133
11.36,5038
7.7,5033
9.28,5158
10.46,5439
14.45,5745
17.64,6012
20.7,6218
21.73,6360
21.48,6406
19.85,6370
20.32,6325
19.12,6312
19.42,6302
19.74,6297
18.62,6193
17.5,6129
18.01,6089
19.7,6076
16.92,5907
13.79,5649
12.79,5272
11.33,5104
9.28,5000
8.4,4918
7.84,4854
5.62,4783
5.16,4958
8.48,5218
11.42,5537
15.02,5893
16.96,6229
19.38,6499
20.94,6663
18.64,6716
18.34,6724
21.02,6757
21.58,6785
21.61,6783
21.59,6618
21.34,6497
21.59,6458
21.49,6500
16.49,6257
13.7,5831
12.02,5142
10.58,4999
9.12,4862
8.25,4763
8.2,4729
7.94,4848
14.72,5312
16.53,5936
19.72,6472
21.99,6810
27.05,7032
27.26,7178
28.05,7250
29.63,7292
29.91,7345
30.57,7437
31.3,7506
30.86,7523
28.22,7235
26.65,6995
26.98,6862
24.95,6781
20.45,6491
16.87,5992
12.68,5442
10.63,5151
8.83,5077
8.1,5014
7.91,4959
8.77,4981
17.46,5578
19.1,6257
22.68,6879
27.37,7300
27.37,7568
29.94,7727
30.33,7829
31.31,7897
32.29,7957
34.36,8044
39.82,8092
34.07,8072
31.25,7733
29.65,7437
28.2,7250
27.73,7160
23.38,6891
18.32,6379
16.61,5722
13.25,5604
11.28,5572
9.44,5535
9.43,5487
11.4,5466
17.55,6019
18.59,6670
23.36,7219
24.23,7591
27.72,7808
29.24,7945
30.93,8030
32.55,8100
34.35,8212
36.76,8324
39.33,8367
36.21,8370
31.84,8043
28.86,7771
29.24,7574
27.24,7506
24.92,7195
22.79,6701
14.82,6307
11.51,6071
9.48,5859
8.19,5722
7.97,5652
8.66,5669
14.32,6028
17.59,6602
22.99,7102
24.6,7484
30.56,7716
30.96,7891
31.19,7986
31.41,8072
32.11,8189
33,8285
35.48,8294
32.84,8264
29,7943
24.93,7677
25.98,7482
24.15,7406
21,7152
18.09,6783
10.42,6226
11.1,5859
6.82,5587
6.01,5418
5.5,5330
5.64,5366
7.15,5681
10.45,6036
11.01,6262
15.67,6581
18.24,6864
18.93,7015
21.4,7077
21.47,7157
21.46,7184
22.44,7220
23.02,7171
23.02,7051
21.01,6718
17.57,6458
18.47,6341
16.79,6271
15.29,6193
13.48,6111
8.81,5689
8.72,5551
5.78,5312
5.54,5162
5.22,5064
5.06,4913
5.24,4888
5.54,4956
7.21,5143
10.83,5397
13.38,5642
14.44,5742
15.98,5754
16.34,5726
16.35,5692
17.09,5656
17.31,5569
17.22,5496
16.03,5460
13.41,5423
14.08,5408
13.21,5455
11.65,5444
10.03,5404
5.8,5142
5.53,4976
4.08,4866
3.02,4794
2.32,4745
2.94,4649
2.28,4727
5.07,4843
5.64,5062
9.06,5371
11.25,5733
14.44,6006
16.01,6195
16.48,6328
18.33,6477
21.9,6600
22.92,6617
23.07,6637
22.14,6526
20.69,6500
21.68,6548
19.86,6578
16.41,6461
11.35,6192
11.33,5830
9.33,5671
7.41,5653
6.75,5629
6.53,5575
9,5551
13.84,6058
15.84,6696
18.05,7306
22.36,7735
27.04,8036
28,8222
31.75,8329
35.47,8404
35.55,8499
38.73,8559
43.42,8567
41.35,8498
31.73,8213
28.16,7913
28.11,7711
27.39,7630
18.87,7384
16.85,6929
17.17,6304
14.01,6119
11.25,6088
10.41,6059
10.37,6008
11.27,6002
16.2,6582
18.32,7253
24.17,7876
27.75,8313
30.82,8690
33.39,8893
37.28,9003
41.19,9073
44.76,9174
53.04,9271
55.42,9320
49.16,9277
40.59,8966
35.09,8635
33.01,8404
32.62,8331
27,8004
19.59,7503
29.58,6850
24.42,6700
20.85,6643
18.25,6601
18.56,6536
19.95,6502
26.89,7052
27.58,7780
29.18,8471
33.52,8903
39.15,9245
45.33,9486
47.54,9638
56.12,9743
62.43,9857
67.78,9933
70,9956
62.34,9881
45.41,9579
41.36,9244
39.57,8985
39.81,8872
30.14,8540
30.5,8042
25.81,7237
16.92,6908
14.07,6690
12.86,6570
12.22,6503
13.59,6591
23.31,6997
25.04,7587
26.48,8119
28.35,8474
32.05,8715
33.63,8868
34.16,8952
36.58,8989
37.19,9066
39.36,9128
39.46,9150
37.45,9073
30.22,8766
28.75,8480
28.64,8290
28.68,8217
25.21,7959
22.6,7556
24.36,6848
21,6484
14.66,6268
12.86,6146
12.63,6094
15.06,6187
21.8,6556
25.01,7197
28.06,7788
31.91,8222
31.42,8515
34.87,8699
36.57,8798
37.72,8862
43,8928
46.47,8972
47.35,9025
43.62,8966
34.72,8661
32.8,8332
32.6,8101
32.69,8040
27.9,7800
27.52,7422
18.95,6863
18.4,6341
14.61,6028
13.44,5827
10.77,5740
9.47,5650
10.27,5611
11.13,5892
17.01,6314
21.72,6681
24.24,7026
27.56,7255
30.39,7389
30.66,7446
31.01,7537
31.19,7581
32.34,7571
32.85,7542
30.33,7460
29.06,7356
27.21,7363
28.65,7410
25.28,7295
20.03,7045
20.26,6614
19.02,6199
16.82,5960
13.48,5788
12.15,5712
9.06,5620
9.13,5552
10.29,5758
15.56,6124
21.12,6484
25.07,6854
29.09,7144
30.55,7315
31.69,7437
34.47,7556
35.75,7652
37.54,7718
37.29,7716
34.07,7696
31.72,7570
32.41,7559
32.27,7661
26.96,7508
25,7217
22.04,6677
20.75,6432
18.52,6271
15.98,6171
16.49,6125
17,6238
21.9,6674
23.15,7345
26.66,7875
30.15,8247
32.28,8504
36.5,8698
37.86,8769
41.27,8865
46.7,8936
49.51,8992
51.63,9028
47.09,8947
36.89,8617
32.37,8279
32,8066
31.7,7976
26.13,7699
26.98,7275
23.21,6799
21.55,6489
19.28,6276
16.82,6137
17.33,6082
17.86,6210
22.99,6661
22.82,7330
25.55,7848
29.13,8205
30.9,8438
33.15,8576
34.24,8646
36.79,8735
40.5,8813
43.11,8873
44.22,8909
42.1,8867
34.79,8538
31.68,8273
31.69,8104
31.71,8013
25.9,7748
26.32,7323
23.79,6777
21.36,6687
17.51,6450
15.82,6304
15.48,6237
16.26,6394
21.34,6877
22.3,7553
29.07,8109
30.4,8515
36.22,8782
37.59,8942
40.13,9019
41.52,9119
44.94,9174
49.11,9196
51.38,9186
46.36,9062
37.93,8715
33.75,8401
32.42,8173
31.89,8049
27.89,7752
26.16,7211
20.96,6675
17.09,6319
14.71,5930
13.35,5701
13.29,5627
13.96,5831
15.77,6100
17.15,6674
22.11,7146
23.67,7477
27.27,7686
29.7,7809
30.12,7875
30.96,7980
32.21,8090
33.31,8185
34.59,8200
33.25,8132
30.03,7799
27.5,7568
26.47,7445
25.97,7339
22.16,7126
18.42,6746
17.74,6072
14.23,5677
11.8,5476
10.43,5346
10.37,5289
11.04,5406
14.71,5779
17.19,6407
20.8,6936
24.08,7302
27.88,7521
29.95,7655
30.82,7749
31.29,7832
32.42,7893
32.51,7982
33.84,8008
33.25,7944
30.34,7625
27.21,7329
25.34,7133
24.63,7069
18.46,6864
19.23,6565
20.27,5981
13.95,5837
11.63,5692
11.31,5592
10.62,5521
9.07,5459
11.69,5628
15.33,5929
18.22,6286
22.2,6693
27.09,7048
30.07,7315
30.55,7494
30.84,7598
32.77,7691
32.82,7797
33.55,7880
34.63,7906
32.35,7776
31.66,7637
30.81,7561
30.87,7583
26.43,7415
23.39,7136
25.98,6329
21.35,6173
20,6100
16.98,6049
15.98,6024
13.72,5939
17.38,5981
19.81,6250
25.02,6662
29.48,7135
34.39,7539
38.93,7855
41,8060
45.35,8167
53.89,8286
58.39,8410
61.62,8476
62.1,8514
54.03,8465
51.08,8318
48.16,8237
46.22,8300
35,8093
33,7717
32.27,7389
30.17,7113
27.26,7063
26.88,7015
26.68,6981
28.07,6985
31.62,7598
33.55,8323
38.95,8993
42.27,9507
46.5,9867
51,10106
53.38,10254
60.87,10341
73.08,10428
79,10537
85.87,10615
77.73,10566
55,10232
49.68,9861
46.68,9537
45.9,9439
38.79,9067
32.17,8529
33.05,7959
28.11,7524
26.31,7412
24.34,7337
24.22,7296
24.59,7304
27.42,7787
33.7,8434
37.78,8965
41.94,9369
44.36,9697
47.36,9900
51.67,10030
55.84,10095
65.61,10177
70.15,10300
71.33,10385
66.81,10338
53,10024
49.2,9681
47.48,9411
47.48,9347
37.52,9043
30.94,8575
30,7946
24.65,7225
20.06,6851
17.21,6605
16.85,6527
17.57,6663
22.01,6969
25.44,7535
28.33,8039
33.67,8385
35.23,8618
37.74,8777
38.89,8898
41.52,8963
44.06,9065
49.84,9183
49.96,9247
47.61,9210
40.56,8877
36.29,8584
34.72,8420
34.75,8349
29.2,8112
22.08,7685
19.4,7048
15.43,6491
13.26,6127
11.53,5902
11.44,5837
11.63,6005
15.35,6319
16.92,6890
22,7404
24.44,7736
27.47,7960
29.7,8121
29.92,8245
30.86,8315
31.36,8418
33.33,8547
37.01,8612
33.13,8597
29.91,8291
27.03,8018
26.85,7890
28,7821
23.32,7583
19.35,7165
16.67,6470
13.63,6107
11.34,5830
9.09,5646
8.98,5590
10.53,5739
15.18,6083
16.64,6649
19.32,7161
23.38,7514
25.59,7774
27.5,7933
27.85,8049
29.86,8123
30.36,8212
30.88,8343
31,8437
30.38,8408
27,8135
25.21,7822
24.4,7617
25.22,7560
18.07,7345
18.82,6994
18.45,6483
16.38,6069
13.65,5797
11.64,5600
11.35,5493
10.9,5342
10.72,5382
12.11,5621
15.39,6024
20.86,6382
23.95,6722
25.41,6941
25.72,7079
26.86,7120
26.22,7178
27.68,7267
29.52,7303
29.31,7304
27.09,7202
25.97,7063
25.49,7039
25.42,7118
21.03,7014
20.94,6759
21.39,6243
18.67,6092
15.78,5872
14,5720
13.27,5632
11.37,5511
11.54,5521
14.76,5725
17.28,6093
22.11,6481
25.62,6857
29.86,7141
31.06,7332
33.06,7433
40.15,7510
41,7622
41,7705
40.1,7733
37.89,7672
36.49,7517
36.57,7486
36.73,7567
27.64,7402
25,7039
23.74,6581
21.18,6414
18.63,6284
18.17,6199
18.13,6140
19.62,6209
23.58,6763
27.39,7349
30.85,7866
33.6,8279
37.93,8528
45.02,8696
48.2,8805
51.59,8870
57.43,8926
65.17,9045
67.24,9137
63.15,9126
50.04,8811
42.84,8494
42.33,8283
40.93,8208
34.46,7916
27.27,7403
28.17,6682
25.61,6538
22.58,6501
21.01,6464
21.03,6402
21.43,6388
24.37,6999
28.88,7660
31.25,8253
36.07,8670
43.89,8959
49.29,9148
52.41,9308
58.87,9417
65.5,9505
70.26,9638
73.38,9727
69.6,9700
55.79,9304
50.52,9005
48.7,8810
45.9,8686
37.42,8378
29.39,7810
40,7293
32.08,7169
27.79,7073
26.28,7014
25.97,6956
26.87,6976
29.31,7540
37.69,8197
42.37,8775
49.85,9219
54.22,9553
64.07,9759
70.24,9904
85.57,10022
94.09,10128
103.53,10283
101.15,10343
99.95,10323
79.84,9977
67.94,9676
64.29,9428
59.56,9319
51.22,8971
45.24,8416
32.63,7718
30.8,7481
27.35,7355
27.02,7278
26.43,7222
26.33,7280
29.31,7829
35.61,8502
41.94,9094
48.23,9571
55.25,9879
64.95,10078
72.86,10212
88.17,10308
101,10384
110.16,10486
113,10536
101.54,10467
83.96,10114
68.37,9728
58.21,9402
55.82,9272
46.85,8907
39.76,8355
31.39,7768
25.97,7236
23.31,7034
21.26,6918
21.3,6856
21.91,6948
29.46,7386
31.41,7983
34.94,8514
38.97,8937
42.87,9259
46.31,9471
49.56,9615
56.12,9718
63.64,9818
67.62,9915
67.33,9945
62.39,9893
47.79,9515
42.5,9194
42.48,8986
41.67,8864
34.99,8613
32.02,8182
24.24,7691
21.86,7023
19.74,6666
16.32,6427
16.16,6307
14.66,6195
13.43,6115
17.54,6335
22.22,6788
29.27,7222
31.21,7620
32.25,7870
33,8003
35.37,8041
37,8083
38.2,8127
43.56,8116
40.19,8087
35.62,8012
32.59,7842
32.27,7815
32.7,7891
30.92,7720
26.33,7445
21.37,6997
18.59,6622
14.12,6250
13.22,5999
12.59,5882
10.17,5792
11.25,5654
11.98,5777
16.46,6129
20.93,6499
24.01,6895
25.36,7180
27.7,7371
29.94,7462
31.18,7547
32.12,7622
35.28,7616
34.42,7602
31.23,7530
29.66,7467
30.21,7574
30.73,7644
26.35,7492
22.6,7167
23.4,6740
21.45,6551
16.65,6391
15.44,6284
15.27,6235
15,6344
22.8,6782
24.68,7376
31.92,7988
36.32,8461
38.22,8836
39.18,9095
43.31,9276
47.56,9400
61.76,9503
66.36,9595
71.25,9598
64.55,9510
45.67,9233
39.7,8916
39.39,8743
37.37,8681
32.03,8340
28.99,7863
25.65,7245
22.8,7009
19.31,6811
17.42,6684
17,6633
19.45,6744
23.69,7093
26.75,7662
30.97,8246
34.89,8700
35.77,9038
38,9241
41.89,9368
43.53,9462
50.95,9529
59.03,9597
60.55,9612
51,9531
42.36,9237
37.22,8929
37.85,8759
35,8701
28.98,8387
25.48,7871
26.01,7536
22.39,7071
17.98,6746
16.04,6533
15.66,6463
16.31,6661
22.18,6915
24.39,7450
28.47,7990
29.84,8382
30.26,8680
31.73,8851
32.47,8972
33.54,9076
37.45,9116
39.95,9157
40.5,9174
39.35,9081
31.87,8787
30.56,8467
31.23,8307
30.29,8222
26.65,7952
25.75,7505
20.3,7067
16.42,6602
14.31,6241
15.17,5968
14.37,5904
14.74,6154
19.64,6365
22.27,6880
24.83,7384
27.23,7741
28.07,8028
29.61,8181
29.87,8289
30.9,8380
31.82,8444
34.15,8508
37.08,8551
35.4,8482
29.11,8174
27.59,7939
27.78,7833
27.64,7796
24,7549
19.81,7203
19.58,6616
16.4,6333
14.16,6087
12.93,5889
13.17,5791
13.32,5981
18.54,6301
21.05,6812
23.23,7296
25.35,7665
26.72,7925
28.54,8080
29.19,8193
29.61,8264
36.27,8279
35.04,8272
35.58,8280
34.1,8186
31.22,7856
27.59,7537
26.79,7369
25.42,7307
23.71,7068
20.14,6737
20.69,6289
17.06,6019
14.33,5764
12.82,5526
12.43,5376
11.63,5263
12.63,5316
15.09,5522
17.7,5891
21.3,6259
21.77,6644
22.09,6867
22.56,7010
22.82,7076
23.24,7098
24.22,7119
25.25,7129
25.12,7076
23.78,6945
22.59,6774
22.59,6759
22.59,6792
20.87,6652
19.25,6421
17.51,5944
15.63,5826
13.48,5603
12.19,5387
11.58,5246
10.09,5111
11.38,5139
11.49,5297
15.13,5623
17.79,5998
21.32,6388
23.21,6636
24.57,6806
25.47,6897
26.42,6973
27.71,7039
29.71,7086
29.72,7082
27.91,6963
26.44,6813
26.07,6850
25.64,6905
22.4,6728
19.65,6403
17.62,5870
15.43,5742
13.46,5691
12.6,5595
12.92,5525
13.59,5602
18.06,6126
21.98,6748
24.83,7313
27.82,7744
29.08,8017
31.39,8161
33.28,8287
37.79,8373
40.34,8413
42.6,8467
44.6,8515
45.16,8457
33.4,8087
32.17,7749
32.15,7593
29.8,7480
23.3,7172
22,6710
19.22,6371
16.53,6209
13.9,6133
13.23,6021
13.55,5943
14.28,6035
19.45,6649
21.89,7289
23.8,7820
26.81,8212
27.93,8459
28.59,8599
29.94,8671
32.68,8714
33.92,8727
36.03,8764
36.2,8798
35.24,8736
31.16,8353
28.4,8063
28.5,7938
28.05,7802
24.37,7466
21.69,6969
21.93,6240
18.74,6171
14.59,6082
14.51,5958
14.67,5884
15.03,5942
21.29,6480
23.3,7090
27.81,7627
31.96,8014
32.56,8288
35.48,8449
36.59,8549
37.99,8623
37.81,8693
39.58,8745
38.91,8797
37.95,8732
34.71,8377
33.41,8027
33.51,7852
32.35,7710
27.65,7411
23.33,6922
22.08,6436
18.03,6063
16.05,5862
14.33,5743
15.06,5673
16.65,5830
18.86,6215
21.9,6777
26.2,7275
28.42,7635
31.92,7877
33.29,8028
34.35,8136
36.14,8206
36.61,8292
37.63,8372
37.49,8404
36.74,8341
34.6,7981
33.09,7703
33.33,7596
31.26,7450
27.68,7198
22.08,6769
20.13,6384
18.22,5935
16.95,5746
14.82,5630
15.6,5598
16.72,5745
19.08,6154
23.05,6753
27.36,7302
31,7710
33.94,7992
36.26,8179
37.56,8305
39.65,8398
40.86,8492
43.13,8586
43.94,8623
42.5,8519
38.66,8140
36.34,7828
36.79,7680
34.06,7517
30.68,7272
25.1,6870
27.38,6560
24.29,6239
19.66,5998
18.77,5834
17.67,5752
18.19,5678
15.97,5779
18.88,6042
29.23,6445
31.13,6865
33.37,7243
37.54,7526
41.42,7700
44.71,7811
46,7893
46,7983
49.26,8020
49.2,7974
44.06,7825
42.53,7708
42.12,7676
40.86,7667
34.39,7486
29.24,7209
26.74,6719
23.1,6568
21,6349
19.71,6195
19.09,6113
17.17,6006
15.87,6041
17.02,6238
23.28,6622
29,7056
35.36,7479
38.5,7817
41.41,8031
43.95,8136
47.57,8242
54.54,8352
58.58,8429
58.11,8422
50.59,8364
45.52,8211
45.44,8183
43.59,8140
37.52,7904
34.71,7492
32.33,7039
28,6832
24.88,6718
25.12,6649
23.88,6622
24,6709
26.57,7273
34.57,7915
37.34,8518
41.02,8994
44.65,9320
52.8,9570
56.83,9727
65.48,9841
73.69,9973
84.68,10098
86,10187
83.3,10109
63.05,9795
53.38,9429
52.56,9156
49.58,9019
41.74,8649
35.56,8137
29.04,7732
25.25,7337
23.55,7182
22.88,7086
22.72,7048
22.39,7123
27.1,7656
31.62,8274
35.48,8878
38.72,9348
42,9634
48.84,9818
52.52,9945
56.56,10036
66.51,10121
83.88,10206
87.29,10268
76.39,10174
53.86,9815
49.16,9425
49.04,9150
45.29,9014
37,8666
33.27,8155
30.42,7543
25.9,7227
21.4,7111
20.18,7027
20.22,6980
21.54,7018
24.22,7572
29.79,8217
33.52,8797
36.06,9235
38.58,9498
39.66,9692
42.02,9811
48.81,9906
52.42,9949
54.28,9984
56.18,10042
53,9951
46.21,9566
39.14,9184
40.87,8935
38.28,8803
33.82,8476
31.67,7982
26.76,7300
23.54,7106
21.68,6948
20.97,6840
20.68,6783
22.07,6855
24.88,7373
27.38,8009
33.7,8578
35.4,9013
37.97,9288
39.06,9494
40.98,9625
44,9724
51,9756
53.03,9788
53.46,9858
47.17,9789
42.49,9408
39.37,9049
39.13,8815
40.05,8736
33.07,8392
30.77,7915
29,7354
24.65,7087
22.43,6878
20.96,6739
20.85,6674
22.08,6781
25.09,7251
27.87,7815
32.86,8313
35.35,8698
38.23,8952
39.75,9154
41.99,9275
41.88,9335
46.46,9337
47.95,9307
47.16,9314
44.96,9244
39.16,8873
37.18,8545
37.16,8345
35.06,8212
31.65,7924
30.29,7548
26.31,7457
24.55,6867
21.37,6443
19.74,6164
17.8,6024
17.79,5931
17.52,5854
19.63,6041
25.05,6403
28.92,6761
33.56,7083
36.56,7318
37.53,7462
37.07,7534
37.65,7574
38.54,7578
38.85,7591
38.87,7579
37.06,7514
35.56,7395
36.69,7421
34.84,7438
31.45,7331
24.63,7136
24.16,6547
21.38,6113
18.99,5827
16.99,5635
15.43,5551
14.02,5527
12.67,5454
15.19,5626
20.67,5921
24,6283
27.66,6654
32.34,6960
33.26,7180
35.99,7309
36.63,7381
37.08,7411
37.85,7437
37.4,7437
36.49,7375
36.28,7327
36.91,7424
34.91,7461
30.56,7279
25.01,6988
23.75,6315
19.57,6186
17.39,6077
16.89,6004
16.56,5966
18.17,6031
22.91,6537
26.7,7106
30.1,7657
34.99,8080
36.7,8396
38.37,8618
40.63,8794
42.08,8932
45.06,9031
46.54,9091
47.35,9110
45.76,9058
40.81,8784
38.44,8538
38.62,8427
35.86,8309
33.27,7973
31.26,7519
26.1,6842
23,6573
20.19,6387
18.58,6268
18.31,6235
21.26,6378
26.66,6780
28.99,7349
32.71,7897
35.4,8303
37.5,8602
41.05,8819
43.01,8969
47.37,9084
52.06,9147
59.89,9178
62.94,9177
54.03,9109
43.83,8758
39.34,8516
40.63,8434
38.14,8251
33.31,7890
29.79,7373
25.08,6900
23.25,6541
19.64,6209
17.57,6010
17.03,5971
19.71,6218
23.86,6462
26.27,6959
28.25,7419
31.42,7756
33.37,8022
35.4,8207
38.29,8343
40.07,8455
40.39,8546
42.74,8625
45.04,8652
42.06,8611
37.12,8304
35.71,8090
36.27,8012
32.82,7903
30.22,7587
24.81,7138
25.61,6608
22.33,6126
20.54,5803
20.25,5615
20.21,5587
22.17,5867
24.93,6114
27.32,6610
30.23,7082
32.15,7403
34.65,7647
37.48,7810
39.06,7930
41.03,8026
42.15,8142
42.88,8228
44.22,8270
41.23,8217
37.84,7936
37.05,7692
38.23,7593
32.77,7469
30.73,7190
25.48,6748
23.32,6144
20.03,5784
18.25,5499
16.32,5330
15.9,5309
18.27,5582
22.23,5855
25.26,6363
28.44,6843
32.48,7190
33.26,7454
35.27,7619
37.25,7744
38.04,7845
38.47,7942
41.81,8037
43.09,8055
41.25,7986
35.53,7640
33.78,7407
34.51,7326
32.42,7127
28.1,6860
24,6467
20.83,5893
19.58,5560
18.31,5342
15.68,5192
14.43,5124
15.74,5079
16.51,5160
19.19,5349
22.6,5707
25.71,6076
28.81,6453
31.2,6692
33.06,6845
33.89,6943
34.4,7003
36.5,7082
39.41,7094
38.87,7054
35.12,6879
34.46,6806
35.13,6841
32.3,6752
29.76,6547
24.38,6247
22.14,5850
19.99,5737
18.98,5613
15.95,5522
14.45,5472
13.07,5390
13.18,5448
16.06,5586
21.14,5897
25,6280
26.49,6662
30.12,6964
32.49,7167
35.1,7295
36.6,7430
44.71,7567
47.94,7653
48.01,7671
42.08,7584
40.81,7501
43.6,7527
38.44,7450
29.22,7196
26.33,6811
26.02,6474
21.58,6310
19.72,6298
18.02,6272
18.13,6251
20.39,6279
22.94,6857
26.25,7450
28.75,8054
34.47,8557
41.48,8918
46.4,9168
50.01,9340
57.55,9478
70.52,9617
80,9752
81.05,9828
79.41,9772
53.55,9473
47.32,9144
48.24,8962
40.57,8718
34.92,8301
27.64,7738
25.63,7397
21.62,6996
19.6,6883
18.64,6809
19.06,6773
20.49,6837
23.74,7358
26.49,7945
29.51,8521
33.48,8975
38.22,9298
44.67,9526
48.08,9668
55,9771
62.36,9891
79.17,10009
80,10040
73.8,9949
50,9575
47.52,9252
47.08,9109
41.12,8817
33.04,8435
29.7,7876
31.2,7235
30.78,6926
24.49,6880
22.45,6841
22.63,6804
24.9,6794
29.38,7372
35.78,7971
38.18,8573
42.56,9052
47.36,9378
55,9618
61.42,9764
73.55,9865
81.06,9981
95,10086
96,10130
86.41,10040
65,9699
52.83,9355
55,9176
45.39,8932
38,8532
35.71,7962
28.61,7115
24.65,6926
21.95,6822
20.35,6752
20.6,6708
23.08,6746
27.1,7291
30.53,7883
34.96,8500
40.05,8985
45.73,9326
53.38,9583
55.64,9761
77,9890
84.76,10069
93.75,10202
99.02,10221
93.58,10122
64.24,9770
53.96,9398
54.56,9193
47.97,8932
40.9,8514
33.65,7989
27.28,7377
23.24,7053
21.51,6784
19.51,6617
19.53,6550
20.2,6698
25.61,7106
27.63,7697
32.3,8245
33.1,8716
35.59,8921
36.79,9097
39.48,9200
40.38,9232
43.5,9274
47.3,9287
47.89,9302
41.65,9179
37.53,8794
36.79,8454
36.34,8291
32.41,8062
29.92,7723
25.07,7236
23.44,6795
21.98,6396
20.29,6026
18.41,5769
17.16,5625
14.95,5484
14.54,5457
17.11,5592
19.5,6005
23.95,6360
26.32,6670
27.45,6863
29.65,6967
30.76,6969
31.17,7022
32.27,7052
32.55,7025
32.35,6953
29.72,6804
30.56,6714
30.36,6816
27.15,6722
25.02,6581
22.81,6339
21.32,6019
18.97,5757
16.96,5394
16.15,5139
15.82,5005
12.93,4935
15.83,4889
17.95,4907
20.5,5156
23.33,5526
26.72,5931
27.82,6242
28.98,6465
29.89,6587
33.11,6711
34.81,6800
36.61,6811
35.92,6776
32.86,6649
32.36,6670
33.17,6841
29.92,6755
26.89,6552
24.38,6175
22.1,5744
20.24,5584
19,5377
17.24,5230
15.94,5168
15.94,5196
16.61,5330
20,5477
24.32,5693
27.86,6064
29.54,6475
33.23,6787
35.36,7002
39.41,7088
42.25,7219
46,7321
50.11,7348
48.51,7374
42.18,7294
41.54,7299
41.54,7446
36.24,7379
30.98,7167
29.52,6761
26.71,6514
22.7,6369
21.71,6135
20.57,5982
20.48,5946
22.14,6160
27.18,6570
32,7144
34.36,7747
37.19,8234
41.72,8598
46.98,8838
52.29,9035
63.75,9203
75.14,9367
86.29,9509
86.45,9545
77.23,9479
55.44,9130
51.85,8890
52.42,8811
43.46,8544
33.99,8167
30.04,7634
28.25,7205
25.16,6878
23.32,6766
21.59,6684
21.05,6650
22.25,6759
27.77,7323
30.62,7896
33.68,8504
36.92,8995
40.44,9326
45.61,9516
50,9661
58.83,9805
66.83,9894
86.06,9980
83.47,10030
70,9952
51.78,9563
50.15,9228
47.94,9058
42.92,8823
33.08,8460
30.3,7958
32.57,7631
27.62,7157
25.83,6888
24.09,6715
23.88,6678
25.88,6919
30.84,7341
32.18,7894
